FREQ,TIME_FORMAT,TIME_PERIOD,STK_FLOW,UNIT,PARTNER,GEO,OBS_STATUS,OBS_VALUE,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,OBS_STATUS_DESC,STK_FLOW_DESC,UNIT_DESC,PARTNER_DESC,GEO_DESC
A,P1Y,2010,EXP,PC_TOT,WORLD,LU,,30.7,Annual,Annual,Year 2010,No data,Exports,Percentage of total,All countries of the world,Luxembourg
A,P1Y,2010,EXP,PC_TOT,WORLD,LV,,4.8,Annual,Annual,Year 2010,No data,Exports,Percentage of total,All countries of the world,Latvia
A,P1Y,2010,EXP,PC_TOT,WORLD,MT,,32.9,Annual,Annual,Year 2010,No data,Exports,Percentage of total,All countries of the world,Malta
A,P1Y,2010,EXP,PC_TOT,WORLD,NL,,18.6,Annual,Annual,Year 2010,No data,Exports,Percentage of total,All countries of the world,Netherlands
A,P1Y,2010,EXP,PC_TOT,WORLD,PL,,6,Annual,Annual,Year 2010,No data,Exports,Percentage of total,All countries of the world,Poland
A,P1Y,2010,EXP,PC_TOT,WORLD,PT,,3,Annual,Annual,Year 2010,No data,Exports,Percentage of total,All countries of the world,Portugal
A,P1Y,2010,EXP,PC_TOT,WORLD,RO,,9.8,Annual,Annual,Year 2010,No data,Exports,Percentage of total,All countries of the world,Romania
A,P1Y,2010,EXP,PC_TOT,WORLD,SE,,14.5,Annual,Annual,Year 2010,No data,Exports,Percentage of total,All countries of the world,Sweden
A,P1Y,2010,EXP,PC_TOT,WORLD,SI,,5.3,Annual,Annual,Year 2010,No data,Exports,Percentage of total,All countries of the world,Slovenia
A,P1Y,2010,EXP,PC_TOT,WORLD,SK,,6.6,Annual,Annual,Year 2010,No data,Exports,Percentage of total,All countries of the world,Slovakia
A,P1Y,2010,EXP,PC_TOT,WORLD,UK,,17.7,Annual,Annual,Year 2010,No data,Exports,Percentage of total,All countries of the world,United Kingdom
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,AT,,5825,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Austria
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,BE,,9264,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Belgium
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,BG,,273,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Bulgaria
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,CY,,43,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra EU-28,Cyprus
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,CZ,,3954,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra EU-28,Czechia
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,DE,,63414,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Germany
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,DK,,3661,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Denmark
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,EE,,496,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Estonia
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,EL,,510,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Greece
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,ES,,4039,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra EU-28,Spain
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,EU28,,240086,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28,European Union
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,FI,,2727,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Finland
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,FR,,42513,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),France
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,HR,,250,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra EU-28,Croatia
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,HU,,6951,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra EU-28,Hungary
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,IE,,10783,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28,Ireland
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,IT,,12627,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Italy
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,LT,,315,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Lithuania
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,LU,,1116,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra EU-28,Luxembourg
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,LV,,322,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra EU-28,Latvia
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,MT,,769,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra EU-28,Malta
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,NL,,18748,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Netherlands
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,PL,,1896,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Poland
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,PT,,630,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Portugal
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,RO,,1307,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra EU-28,Romania
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,SE,,11253,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Sweden
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,SI,,540,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Slovenia
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,SK,,486,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),Slovakia
A,P1Y,2011,EXP,MIO_EUR,EXT_EU28,UK,,35373,Annual,Annual,Year 2011,No data,Exports,Million euro,Extra-EU28 (current composition),United Kingdom
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,AT,,8449,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Austria
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,BE,,17078,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Belgium
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,CY,,150,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU-28,Cyprus
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,CZ,,15283,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Czechia
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,DE,,79710,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Germany
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,DK,,3784,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Denmark
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,EE,,1285,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU-28,Estonia
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,EL,,601,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU-28,Greece
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,ES,,6544,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU-28,Spain
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,FI,,1813,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Finland
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,FR,,37686,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),France
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,HR,,308,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU-28,Croatia
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,HU,,9911,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Hungary
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,IE,,8655,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28,Ireland
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,IT,,11616,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Italy
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,LT,,823,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Lithuania
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,LU,,2748,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Luxembourg
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,LV,,312,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Latvia
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,NL,,64307,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Netherlands
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,PL,,5072,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Poland
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,PT,,685,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Portugal
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,RO,,2685,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU-28,Romania
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,SE,,7303,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Sweden
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,SI,,783,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU-28,Slovenia
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,SK,,3325,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),Slovakia
A,P1Y,2011,EXP,MIO_EUR,INT_EU28,UK,,24457,Annual,Annual,Year 2011,No data,Exports,Million euro,Intra-EU28 (current composition),United Kingdom
A,P1Y,2011,EXP,MIO_EUR,WORLD,AT,,14274,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Austria
A,P1Y,2011,EXP,MIO_EUR,WORLD,BE,,26342,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Belgium
A,P1Y,2011,EXP,MIO_EUR,WORLD,CY,,194,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Cyprus
A,P1Y,2011,EXP,MIO_EUR,WORLD,CZ,,19237,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Czechia
A,P1Y,2011,EXP,MIO_EUR,WORLD,DE,,143125,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Germany
A,P1Y,2011,EXP,MIO_EUR,WORLD,DK,,7446,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Denmark
A,P1Y,2011,EXP,MIO_EUR,WORLD,EE,,1780,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Estonia
A,P1Y,2011,EXP,MIO_EUR,WORLD,EL,,1111,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Greece
A,P1Y,2011,EXP,MIO_EUR,WORLD,ES,,10583,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Spain
A,P1Y,2011,EXP,MIO_EUR,WORLD,FI,,4539,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Finland
A,P1Y,2011,EXP,MIO_EUR,WORLD,FR,,80199,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,France
A,P1Y,2011,EXP,MIO_EUR,WORLD,HR,,559,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Croatia
A,P1Y,2011,EXP,MIO_EUR,WORLD,HU,,16861,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Hungary
A,P1Y,2011,EXP,MIO_EUR,WORLD,IE,,19438,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Ireland
A,P1Y,2011,EXP,MIO_EUR,WORLD,IT,,24243,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Italy
A,P1Y,2011,EXP,MIO_EUR,WORLD,LT,,1138,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Lithuania
A,P1Y,2011,EXP,MIO_EUR,WORLD,LU,,3863,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Luxembourg
A,P1Y,2011,EXP,MIO_EUR,WORLD,LV,,633,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Latvia
A,P1Y,2011,EXP,MIO_EUR,WORLD,MT,,948,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Malta
A,P1Y,2011,EXP,MIO_EUR,WORLD,NL,,83055,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Netherlands
A,P1Y,2011,EXP,MIO_EUR,WORLD,PL,,6968,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Poland
A,P1Y,2011,EXP,MIO_EUR,WORLD,PT,,1315,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Portugal
A,P1Y,2011,EXP,MIO_EUR,WORLD,RO,,3992,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Romania
A,P1Y,2011,EXP,MIO_EUR,WORLD,SE,,18556,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Sweden
A,P1Y,2011,EXP,MIO_EUR,WORLD,SI,,1323,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Slovenia
A,P1Y,2011,EXP,MIO_EUR,WORLD,SK,,3811,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,Slovakia
A,P1Y,2011,EXP,MIO_EUR,WORLD,UK,,59830,Annual,Annual,Year 2011,No data,Exports,Million euro,All countries of the world,United Kingdom
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,AT,,16,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra-EU28 (current composition),Austria
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,BE,,9.7,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Belgium
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,CY,,10.4,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Cyprus
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,CZ,,20.3,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Czechia
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,DE,,14.8,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Germany
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,DK,,13.2,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Denmark
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,EE,,12.3,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra-EU28 (current composition),Estonia
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,EL,,4.3,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra-EU28 (current composition),Greece
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,ES,,5.5,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Spain
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,EU28,,15.4,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,European Union
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,FI,,10.9,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Finland
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,FR,,25.4,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,France
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,HR,,6.5,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Croatia
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,HU,,38.1,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Hungary
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,IE,,28.1,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra-EU28 (current composition),Ireland
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,IT,,7.7,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Italy
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,LT,,4,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Lithuania
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,LU,,37.6,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Luxembourg
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,LV,,10,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Latvia
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,MT,,41.5,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Malta
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,NL,,17.1,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra-EU28 (current composition),Netherlands
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,PL,,6.4,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Poland
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,PT,,5.8,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Portugal
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,RO,,10.1,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Romania
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,SE,,19.1,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Sweden
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,SI,,9.5,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,Slovenia
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,SK,,5.7,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra-EU28 (current composition),Slovakia
A,P1Y,2011,EXP,PC_TOT,EXT_EU28,UK,,19.5,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Extra EU-28,United Kingdom
A,P1Y,2011,EXP,PC_TOT,INT_EU28,AT,,9.3,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Austria
A,P1Y,2011,EXP,PC_TOT,INT_EU28,BE,,6.9,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Belgium
A,P1Y,2011,EXP,PC_TOT,INT_EU28,CY,,16.9,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Cyprus
A,P1Y,2011,EXP,PC_TOT,INT_EU28,CZ,,15.7,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU28 (current composition),Czechia
A,P1Y,2011,EXP,PC_TOT,INT_EU28,DE,,12.7,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU28 (current composition),Germany
A,P1Y,2011,EXP,PC_TOT,INT_EU28,DK,,7.2,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Denmark
A,P1Y,2011,EXP,PC_TOT,INT_EU28,EE,,16.1,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Estonia
A,P1Y,2011,EXP,PC_TOT,INT_EU28,EL,,4.8,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Greece
A,P1Y,2011,EXP,PC_TOT,INT_EU28,ES,,4.5,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Spain
A,P1Y,2011,EXP,PC_TOT,INT_EU28,FI,,5.7,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Finland
A,P1Y,2011,EXP,PC_TOT,INT_EU28,FR,,14.4,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU28 (current composition),France
A,P1Y,2011,EXP,PC_TOT,INT_EU28,HR,,5.4,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Croatia
A,P1Y,2011,EXP,PC_TOT,INT_EU28,HU,,15.9,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Hungary
A,P1Y,2011,EXP,PC_TOT,INT_EU28,IE,,16.3,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU28 (current composition),Ireland
A,P1Y,2011,EXP,PC_TOT,INT_EU28,IT,,5.5,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU28 (current composition),Italy
A,P1Y,2011,EXP,PC_TOT,INT_EU28,LT,,6.7,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU28 (current composition),Lithuania
A,P1Y,2011,EXP,PC_TOT,INT_EU28,LU,,22.9,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU28 (current composition),Luxembourg
A,P1Y,2011,EXP,PC_TOT,INT_EU28,LV,,5,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Latvia
A,P1Y,2011,EXP,PC_TOT,INT_EU28,NL,,17.4,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU28 (current composition),Netherlands
A,P1Y,2011,EXP,PC_TOT,INT_EU28,PL,,4.8,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Poland
A,P1Y,2011,EXP,PC_TOT,INT_EU28,PT,,2.1,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Portugal
A,P1Y,2011,EXP,PC_TOT,INT_EU28,RO,,8.3,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Romania
A,P1Y,2011,EXP,PC_TOT,INT_EU28,SE,,9.7,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Sweden
A,P1Y,2011,EXP,PC_TOT,INT_EU28,SI,,4.1,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Slovenia
A,P1Y,2011,EXP,PC_TOT,INT_EU28,SK,,6.8,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU-28,Slovakia
A,P1Y,2011,EXP,PC_TOT,INT_EU28,UK,,13.4,Annual,Annual,Year 2011,No data,Exports,Percentage of total,Intra-EU28 (current composition),United Kingdom
A,P1Y,2011,EXP,PC_TOT,WORLD,AT,,11.2,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Austria
A,P1Y,2011,EXP,PC_TOT,WORLD,BE,,7.7,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Belgium
A,P1Y,2011,EXP,PC_TOT,WORLD,CY,,14.8,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Cyprus
A,P1Y,2011,EXP,PC_TOT,WORLD,CZ,,16.4,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Czechia
A,P1Y,2011,EXP,PC_TOT,WORLD,DE,,13.5,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Germany
A,P1Y,2011,EXP,PC_TOT,WORLD,DK,,9.3,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Denmark
A,P1Y,2011,EXP,PC_TOT,WORLD,EE,,14.8,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Estonia
A,P1Y,2011,EXP,PC_TOT,WORLD,EL,,4.6,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Greece
A,P1Y,2011,EXP,PC_TOT,WORLD,ES,,4.8,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Spain
A,P1Y,2011,EXP,PC_TOT,WORLD,FI,,8,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Finland
A,P1Y,2011,EXP,PC_TOT,WORLD,FR,,18.7,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,France
A,P1Y,2011,EXP,PC_TOT,WORLD,HR,,5.8,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Croatia
A,P1Y,2011,EXP,PC_TOT,WORLD,HU,,20.9,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Hungary
A,P1Y,2011,EXP,PC_TOT,WORLD,IE,,21.2,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Ireland
A,P1Y,2011,EXP,PC_TOT,WORLD,IT,,6.4,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Italy
A,P1Y,2011,EXP,PC_TOT,WORLD,LT,,5.6,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Lithuania
A,P1Y,2011,EXP,PC_TOT,WORLD,LU,,25.8,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Luxembourg
A,P1Y,2011,EXP,PC_TOT,WORLD,LV,,6.7,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Latvia
A,P1Y,2011,EXP,PC_TOT,WORLD,MT,,30.1,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Malta
A,P1Y,2011,EXP,PC_TOT,WORLD,NL,,17.3,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Netherlands
A,P1Y,2011,EXP,PC_TOT,WORLD,PL,,5.1,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Poland
A,P1Y,2011,EXP,PC_TOT,WORLD,PT,,3.1,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Portugal
A,P1Y,2011,EXP,PC_TOT,WORLD,RO,,8.8,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Romania
A,P1Y,2011,EXP,PC_TOT,WORLD,SE,,13.8,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Sweden
A,P1Y,2011,EXP,PC_TOT,WORLD,SI,,5.3,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Slovenia
A,P1Y,2011,EXP,PC_TOT,WORLD,SK,,6.6,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,Slovakia
A,P1Y,2011,EXP,PC_TOT,WORLD,UK,,16.4,Annual,Annual,Year 2011,No data,Exports,Percentage of total,All countries of the world,United Kingdom
